Pallet,Timestamp,Item,Manufacturer,Quantity,Expiration,Category,Notes,Pallet_Num,Box_Num
,2/9/2024 15:34,Ambu CO2 detector,Ambu,1,8/1/2026,Catheters/tubing,,12,4
,2/9/2024 15:34,face mask,ambu,1,8/7/2026,PPE,,12,4
,2/9/2024 16:54,Single use laryngeal mask ,Ambu,1,3/25/2025,Catheters/tubing,,12,19
,2/9/2024 17:39,Comfort covers,Allen,1,,Other,,12,33
,2/9/2024 15:37,Compression stockings ,Albahealth,1,,Bandages/gauze,,12,4
,2/9/2024 17:28,Catheter adapter,Addto ,1,,Catheters/tubing,,12,19
,2/9/2024 16:35,Adherent Wrap,3M,1,10/7/2026,Other,,12,18
,2/9/2024 16:58,curos 70% IPA,3m,1,3/17/2023,Other,,12,18
,2/9/2024 16:44,Medipore ,3M,1,12/17/2026,Hygiene,,12,18
,2/9/2024 17:22,Medipore +pad,3M,1,9/22/2026,Other,,12,19
,2/9/2024 17:45,Endovascular Snare System,No manufacturer listed,1,,Surgical,,12,37
,2/9/2024 16:45,Gown,No manufacturer listed,1,,PPE,,12,19
,2/9/2024 16:38,Long thbe,No manufacturer listed,1,,Catheters/tubing,,12,23
,2/9/2024 15:39,medication transfer bag,No manufacturer listed,1,,Hygiene,,12,4
,2/9/2024 17:31,nebulizer,No manufacturer listed,1,,Other,,12,34
,2/9/2024 17:46,Pressure Tubing ,No manufacturer listed,1,,Surgical,,12,37
,2/9/2024 16:38,Big giant sponge ,No manufacturer listed,,12/12/2900,Hygiene,,12,19
,2/9/2024 17:31,Random wash cloth,No manufacturer listed,,,Bandages/gauze,,12,19
,2/9/2024 17:21,Waterproof bed cover,No manufacturer listed,,,Hygiene,,12,23
,2/9/2024 16:13, Blood collection needle,Eclipse,,7/31/2025,Syringe/needles,,12,7
,1/19/2024 15:51,Gloves (XL),Med choice,650,,Hygiene,,11,19
,1/19/2024 16:03,Diapers ,Pampers,4,,Hygiene,20 diapers per pack,11,25
,1/19/2024 16:03,Diapers ,Pampers,4,,Hygiene,20 diapers per pack,11,25
,1/19/2024 16:30,SureForm 60 reload,da Vinci Xi,36,9/30/2023,Surgical,,11,29
,1/19/2024 16:25,3M curos caps,3M,10,10/21/2026,Other,,11,27
,1/19/2024 15:41,Diapers ,No manufacturer listed,2,,Hygiene,Each pack has 25 diapers ,11,13
,1/19/2024 16:25,Pads,No manufacturer listed,2,,Hygiene,,11,29
,1/19/2024 15:43,2XL Exam Gloves,Medline,160,2/1/2023,PPE,,11,13
,1/19/2024 16:36,Adhesive Fabric,BSN,2,8/30/2023,Bandages/gauze,,11,29
,1/19/2024 16:12,IV caps,3M,1,,Other,,11,21
,1/19/2024 15:32,Styrofoam cups,Dart Jcup,1000,,Other,,11,8
,1/19/2024 15:27,Cup lids ,Dart ,1000,,Other,Cup lids ,11,1
,1/19/2024 15:30,Cup lids ,Dart ,1000,,,,11,1
,1/19/2024 15:30,Cup lids ,Dart ,1000,,Other,,11,7
,1/19/2024 15:31,Cup lids ,Dart ,1000,,Other,,11,12
,1/19/2024 15:32,Cup lids ,Dart ,1000,,Other,,11,14
,1/19/2024 15:28,Cups ,Dart ,1000,,Other,,11,6
,1/19/2024 15:32,Cups ,Dart ,1000,,Other,,11,15
,1/19/2024 15:33,Cups ,Dart ,1000,,Other,,11,16
,1/19/2024 15:35,Cup lids with straw slot,Dart,1000,,Other,,11,17
,1/19/2024 15:27,Lids ,Dart,1000,,Other,,11,3
,1/19/2024 15:27,Plastic cup lids ,Dart,1000,,Other,,11,1
,1/19/2024 15:50,Hemodialysis fistula needle set,Finger shield ,250,2/28/2025,Syringe/needles,,11,18
,1/19/2024 16:01,Gloves (XL),Sending care Ice,230,,Hygiene,,11,27
,1/19/2024 15:56,Luer Lock Plug,Smiths Medical,210,4/9/2026,Other,,11,22
,1/19/2024 16:17,Exam Gloves,MediChoice,150,11/23/2023,PPE,,11,29
,1/19/2024 15:51,Gloves (S),Med choice ,130,,Hygiene,,11,19
,1/19/2024 16:00,Silver nitrate applicators ,Grafco ,100,,Diagnostic,,11,27
,1/19/2024 15:44,18G precisionglide needles,BD,90,4/30/2023,Syringe/needles,,11,13
,1/19/2024 15:45,27G precisionglide needles,BD,90,6/30/2023,Syringe/needles,,11,13
,1/19/2024 15:37,Needles,BD,88,3/31/2023,Syringe/needles,,11,13
,1/19/2024 16:18,2XL Exam Gloves,Medline,80,2/1/2023,PPE,,11,29
,1/19/2024 16:11,Probe Covers,Sheathes Technologies Inc,75,1/1/2024,PPE,,11,27
,1/19/2024 16:03,Child’s face mask ,Halyard ,75,,Hygiene,,11,27
,1/19/2024 16:04,Procedure Mask,MediChoice,50,9/9/2024,PPE,,11,27
,1/19/2024 15:45,Adult diapers,Kingsystems,50,,Other,,11,21
,1/19/2024 15:58,IV catheter,BD,50,2/28/2026,Catheters/tubing,,11,20
,1/19/2024 15:54,PCA Administration Kit,BD,50,10/13/2025,Catheters/tubing,,11,23
,1/19/2024 15:58,3ml syringe ,BD,46,9/30/2028,Syringe/needles,,11,21
,1/19/2024 15:59,PCA Administration Kit,BD,44,10/5/2026,Catheters/tubing,,11,25
,1/19/2024 15:35,Safety Glide Needles,BD,40,1/21/2023,Syringe/needles,,11,17
,1/19/2024 15:49,Surgical gloves,Medline,35,4/28/2026,PPE,,11,20
,1/19/2024 15:47,PCA administration kits ,BD,35,10/13/2025,PPE,,11,20
,1/19/2024 15:54,5ml Syringe,BD,32,3/31/2023,Syringe/needles,,11,21
,1/19/2024 16:17,Neonatal Needle,BD,30,5/31/2023,Syringe/needles,,11,27
,1/19/2024 15:42,Anaerobic Transport Mediums,Anaerobe Systems,30,6/13/2023,Syringe/needles,,11,17
,1/19/2024 16:34,Steri-Strip (reinforced skin closures),3M,30,4/5/2023,Bandages/gauze,,11,29
,1/19/2024 16:14,Plastic (boot shaped),No manufacturer listed,29,,Other,,11,22
,1/19/2024 15:46,Baby diapers,Huggies,28,,Other,,11,21
,1/19/2024 15:47,BD safety glide needle,BD,26,9/30/2028,Syringe/needles,,11,21
,1/19/2024 16:05,Fog free surgical mask,Halyard,25,1/11/0024,Surgical,,11,27
,1/19/2024 15:48,nebulizer,hudson RCI,20,10/1/2023,Catheters/tubing,,11,21
,1/19/2024 15:38,5mL Syringes,BD,20,,Syringe/needles,,11,17
,1/19/2024 16:14,Laryngeal Mask,Ambu ,19,6/25/2024,Catheters/tubing,,11,29
,1/19/2024 16:27,Suction Sleeve,Stryker,18,5/5/2023,Surgical,,11,29
,1/19/2024 15:59,DLP Perfusion Adapter,Medtronic,18,8/23/2026,Syringe/needles,,11,27
,1/19/2024 16:06,Luer lock to Luer lock connector,Baxter,18,6/30/2026,Catheters/tubing,,11,22
,1/19/2024 15:59,Oral Syringe,Avanos ,18,2/9/2026,Catheters/tubing,,11,25
,1/19/2024 16:05,Kangaroo,Covidien,17,12/31/2025,Other,,11,25
,1/19/2024 16:17,Specula,Welch Allyn,15,,Diagnostic,,11,27
,1/19/2024 16:32,Adhesive Pad,Medtronic,15,9/23/2023,Bandages/gauze,,11,29
,1/19/2024 16:00,5ml syringe ,BD,15,10/31/2028,Syringe/needles,,11,21
,1/19/2024 16:19,Swab Specimen,Aptima,15,8/1/2027,Diagnostic,,11,27
,1/19/2024 16:29,Foley Catheter,Smiths,14,11/18/2023,Catheters/tubing,One manufactured by Covidien,11,29
,1/19/2024 16:03,Stomach Tube,Covidien ,14,3/31/2028,Catheters/tubing,,11,25
,1/19/2024 15:55,10ml syringe ,BD,14,12/31/2023,Syringe/needles,,11,21
,1/19/2024 16:07,Suction Catheter with Chimney Valve,Cardinal Health,12,,Catheters/tubing,,11,22
,1/19/2024 15:54,Allevyn classic,Smith&nephew,10,3/1/2023,Bandages/gauze,,11,22
,1/19/2024 15:52,Big syringe ,No manufacturer listed,10,,Syringe/needles,,11,20
,1/19/2024 16:27,MF-Milipore MCE Membrane,Merek Milipore,10,7/1/2024,Other,,11,27
,1/19/2024 16:21,Foam Dressing,Medline,10,,PPE,,11,27
,1/19/2024 16:15,Providone-Iodine Swabsticks,Medline,10,10/1/2023,Hygiene,,11,27
,1/19/2024 15:59,Side shields for prescription glasses,Deroyal,10,,Hygiene,,11,22
,1/19/2024 16:05,Fluoride Toothpaste,DawnMist,10,5/6/2026,Hygiene,,11,21
,1/19/2024 16:14,Tracheostomy Tube Holders,Dale,10,6/30/2028,Catheters/tubing,Fits up to 46 cm neck,11,29
,1/19/2024 15:46,ECG electrode,ConMed,10,12/11/2024,Diagnostic,,11,22
,1/19/2024 15:46,1ml Syringe ,BD,10,9/30/2028,Syringe/needles,,11,21
,1/19/2024 16:13,3mL Syringes,BD,10,11/30/2023,Syringe/needles,,11,27
,1/19/2024 15:39,Gravity Burette,BD,10,8/2/2026,Catheters/tubing,,11,19
,1/19/2024 15:45,Gravity Burette Set,BD,10,,Catheters/tubing,,11,13
,1/19/2024 15:55,Bear hugger,3M,10,11/14/2026,Other,,11,20
,1/19/2024 16:01,Tear away gown,No manufacturer listed,10,,Surgical,,11,27
,1/19/2024 16:01,Tracheostomy ,Smith & Nephew,9,3/1/2026,Bandages/gauze,,11,25
,1/19/2024 16:19,Camera Cover,Advance,9,6/27/2027,Other,,11,29
,1/19/2024 16:36,Steri-strip (reinforced skin closures),3M,9,5/5/2023,Bandages/gauze,,11,29
,1/19/2024 16:33,Dental Rolls,Fabco ORS,8,9/30/2023,Bandages/gauze,,11,29
,1/19/2024 16:45,Needles ,Ethicon,8,9/30/2028,Syringe/needles,,11,29
,1/19/2024 16:05,EKG Electrode,No manufacturer listed,8,,Diagnostic,,11,17
,1/19/2024 15:52,Personal Use Pack,OC-Auto,7,11/25/2023,,,11,21
,1/19/2024 16:13,3ml syringe ,Lure lok,7,,Syringe/needles,,11,27
,1/19/2024 15:52,foley catheter,Bardex,7,3/31/2023,Catheters/tubing,,11,21
,1/19/2024 16:40,Nylon,No manufacturer listed,6,6/10/2027,Surgical,,11,29
,1/19/2024 16:39,SureForm 45 reload ,da Vinci Xi,6,4/30/2023,Surgical,,11,29
,1/19/2024 16:37,Oil Emulsion Dressing,Curad,6,9/1/2023,Bandages/gauze,,11,29
,1/19/2024 16:01,Valve cap,Carefusion,6,5/5/2028,Catheters/tubing,,11,22
,1/19/2024 16:07,Needle-Free Valves,BD,6,12/31/2024,Syringe/needles,,11,27
,1/19/2024 16:35,Flex Tube,Teleflex,5,4/28/2023,Catheters/tubing,,11,27
,1/19/2024 15:45,Povidone-Iodine Swabstick,PDI,5,,Other,,11,17
,1/19/2024 16:32,Tongue Depressor,Medline,5,,Diagnostic,,11,27
,1/19/2024 15:58,U-Bag urine collectors,Mabis,5,7/1/2025,Catheters/tubing,,11,22
,1/19/2024 15:39,Vascular Closure Device,Essential Medical (Manta),5,1/20/2024,Other,,11,13
,1/19/2024 16:42,Nonadherent strips,Covidien,5,6/1/2023,Bandages/gauze,,11,29
,1/19/2024 16:17,Tracheostomy Tube Cuffless with Inner Cannula,Covidien,5,8/14/2024,Catheters/tubing,,11,29
,1/19/2024 16:31,SorbaView SHIELD Medium,Centurion,5,8/31/2027,Surgical,,11,27
,1/19/2024 15:42,Safety glide needle,BD,5,10/31/2022,Syringe/needles,,11,17
,1/19/2024 16:08,Safety infusion set,Bard access ,5,4/10/2026,Catheters/tubing,,11,22
,1/19/2024 16:36,Silicone round drain,Bard,5,5/30/2023,Catheters/tubing,,11,29
,1/19/2024 15:54,Pressure Injectable Arrowg+ard Blue Plus Three-Lumrn CVC kit,Arrow,5,7/31/2023,Surgical,,11,26
,1/19/2024 16:34,Film Dressing,3M Health Care,5,3/17/2023,Bandages/gauze,,11,29
,1/19/2024 16:23,Silk adhesive with holes,No manufacturer listed,5,,Other,,11,22
,1/19/2024 15:40,Forceps,Sklar,4,5/26/2024,Surgical,,11,17
,1/19/2024 16:51,Anesthesia bags,No manufacturer listed,4,,Surgical,,11,27
,1/19/2024 15:38,Large Adult Blood Pressure Cuff,Critikon,4,,,,11,17
,1/19/2024 16:24,Oral/Nasal Tracheal Tube Cuffles,COVIDIEN,4,10/17/2023,Catheters/tubing,,11,27
,1/19/2024 16:03,Gravity Burette Set,BD,4,8/2/2026,Catheters/tubing,,11,25
,1/19/2024 15:53,Maxguard Bi-fuse extension set,BD,4,2/8/2027,Catheters/tubing,,11,22
,1/19/2024 16:22,Smallbore tubing,BD,4,5/8/2023,Catheters/tubing,,11,27
,1/19/2024 15:32,Prismaflex HF1400,Baxter ,4,8/31/2023,Other,,11,4
,1/19/2024 16:01,Luer lock-to-urethra tip adapter,Baxter,4,2/28/2026,Other,,11,25
,1/19/2024 16:00,protected disposable scalpels,bard parker,4,6/20/2023,Surgical,,11,21
,1/19/2024 16:44,EKG Electrodes,No manufacturer listed,3,,Diagnostic,,11,27
,1/19/2024 16:11,spray bottle caps,No manufacturer listed,3,,,,11,21
,1/19/2024 15:43,Tuning fork,No manufacturer listed,3,,Diagnostic,,11,17
,1/19/2024 16:20,StatCO2 Detector,Mercury Medical,3,10/26/2023,PPE,,11,27
,1/19/2024 15:40,Cleaning enema bag ,Medi choice,3,,Bandages/gauze,,11,17
,1/19/2024 16:29,Guedel airway,Medi choice,3,7/28/2023,Other,,11,27
,1/19/2024 16:19,Laryngectomy Tube,Covidien shiley,3,6/7/2023,Catheters/tubing,,11,29
,1/19/2024 16:21,Tracheostomy Tube XLT Cuffed,Covidien shiley,3,4/1/2022,Catheters/tubing,,11,29
,1/19/2024 15:42,Infant REM Polyhesive,Covidien,3,12/7/2023,Other,,11,13
,1/19/2024 15:36,Pediatrix Oxygen Masks,carafusion,3,7/23/2027,Other,,11,17
,1/19/2024 16:20,3mL Applicator,BD,3,,Other,,11,27
,1/19/2024 15:52,Gravity Burette,BD,3,,Syringe/needles,,11,21
,1/19/2024 15:48,SafetyGlide Needle,BD,3,5/31/2023,Syringe/needles,,11,13
,1/19/2024 16:16,Sodium Flush Syringe,BD,3,3/31/2026,Syringe/needles,,11,27
,1/19/2024 16:21,MiniLoc Saftey Infusion Set,Bard,3,1/14/2026,Other,,11,27
,1/19/2024 15:59,Swab specimens collection kit ,aptima,3,10/31/2023,,,11,21
,1/19/2024 16:27,COFLEX NL,3M,3,,Bandages/gauze,No expiration date listed,11,27
,1/19/2024 16:41,Transpore Tape,3M,3,,Bandages/gauze,No expiration date,11,27
,1/19/2024 15:39,Balloon Expandable Biliary Stent,Valeo,2,1/10/2024,Catheters/tubing,,11,13
,1/19/2024 16:07,Intubation Stylet,Teleflex Medical,2,4/19/2027,Catheters/tubing,,11,27
,1/19/2024 16:30,High Volume Tapered Cuffed Tracheal Tube ,Teleflex ,2,8/21/2028,Catheters/tubing,,11,27
,1/19/2024 16:19,Bladder catheter tiemann ,Teleflex,2,7/31/2026,Catheters/tubing,,11,22
,1/19/2024 16:38,PVC Nasopharyngeal Airway,Teleflex,2,10/28/2023,Catheters/tubing,,11,29
,1/19/2024 16:45,Nasopore 4cm,Stryker,2,8/29/2023,Bandages/gauze,,11,29
,1/19/2024 16:45,Catheter stabilization device,Statlock,2,12/28/2022,Catheters/tubing,,11,29
,1/19/2024 15:56,ROCH-PEAN FORCEPS,sklar,2,1/28/2023,,,11,21
,1/19/2024 16:11,Lumbar Puncture,Presource,2,5/1/2024,Surgical,,11,27
,1/19/2024 15:49,Intubating Stylet,Novaplus,2,6/27/2028,Catheters/tubing,,11,13
,1/19/2024 16:32,Intubating stylet ,Novaplus,2,1/24/2028,Other,,11,27
,1/19/2024 16:01,Face Shields,No manufacturer listed,2,,PPE,,11,27
,1/19/2024 16:25,General Purpose Probe Cover,No manufacturer listed,2,,Surgical,,11,27
,1/19/2024 16:41,High Speed RAD 55 curved bur dental,No manufacturer listed,2,10/17/2023,Surgical,,11,29
,1/19/2024 16:03,Surgical gloves ,Molnlycke,2,3/28/2026,Surgical,,11,22
,1/19/2024 16:17,Elastic net,Medline,2,,Bandages/gauze,,11,22
,1/19/2024 15:40,Surgical gloves,Medline,2,6/1/2022,Surgical,,11,17
,1/19/2024 16:31,Guedel airway,Medi choice,2,5/5/2023,Other,,11,27
,1/19/2024 16:13,Graduated Nurser,Mead Johnson,2,8/1/2028,Other,,11,22
,1/19/2024 16:41,Silicone Sheeting,Invotec,2,11/27/2023,Other,,11,29
,1/19/2024 16:43,Oxygen Tube with 2 super soft connectors,INTERSURGICAL,2,3/31/2023,Catheters/tubing,,11,27
,1/19/2024 15:58,patient slippers,halyard,2,,Other,,11,21
,1/19/2024 16:00,Patient slippers,Halyard,2,,Other,,11,21
,1/19/2024 16:46,Bandaid,CURAD,2,,Bandages/gauze,,11,27
,1/19/2024 16:41,Extension Tube,Covidien,2,,Catheters/tubing,,11,29
,1/19/2024 16:03,Solution Set,Clear link System,2,,Syringe/needles,,11,27
,1/19/2024 16:37,Straight Tubing Connector,Busse,2,5/30/2028,Catheters/tubing,,11,27
,1/19/2024 16:27,IV catheter,Braun,2,6/1/2024,Catheters/tubing,,11,27
,1/19/2024 16:41,Protective disk with CHG,Biopatch,2,5/31/2025,Other,,11,27
,1/19/2024 16:54,10 ml syringe,BD,2,,Syringe/needles,Unpackaged,11,27
,1/19/2024 15:49,Filter Needle,BD,2,8/31/2023,Syringe/needles,,11,13
,1/19/2024 15:53,Gravity Burette Set,BD,2,,Syringe/needles,,11,21
,1/19/2024 16:03,IV catheter 1.77 in,BD,2,2/28/2026,Catheters/tubing,,11,21
,1/19/2024 16:01,safety glide needle ,BD,2,6/30/2028,,,11,21
,1/19/2024 16:04,Shielded IV catheter,BD,2,4/30/2026,Catheters/tubing,,11,21
,1/19/2024 16:42,Spinal needle,BD,2,1/31/2028,Syringe/needles,,11,27
,1/19/2024 15:47,Vacutainer,BD,2,10/31/2023,Syringe/needles,,11,13
,1/19/2024 16:18,Endotracheal Tube Bite Block,BB medical technologies ,2,9/1/2028,Catheters/tubing,,11,22
,1/19/2024 16:39,Needle free IV connector ,Baxter,2,,Other,No expiration date,11,27
,1/19/2024 16:01,Foley Tray System ,Bard Medical,2,2/28/2026,Catheters/tubing,,11,25
,1/19/2024 16:20,Safety infusion set,Bard Access Systems,2,8/31/2026,Other,,11,27
,1/19/2024 16:32,All purpose urethral catheter,Bard,2,7/31/2026,Catheters/tubing,,11,29
,1/19/2024 16:20,All-silicone Foley catheter ,Bard,2,10/10/2027,Catheters/tubing,,11,22
,1/19/2024 15:49,Urological Catheter,Bard,2,3/31/2023,Catheters/tubing,,11,21
,1/19/2024 16:11,Spinal Needle,B Braun Medical ,2,6/30/2028,Syringe/needles,,11,22
,1/19/2024 16:05,Spring Wire Guide with Arrow Advancer,Arrow,2,8/31/2023,Catheters/tubing,,11,27
,1/19/2024 15:39,Guidewire,Argon,2,11/14/2023,Syringe/needles,,11,17
,1/19/2024 16:42,Anesthesia face mask pediatrics ,Ambu,2,6/14/2023,Other,,11,27
,1/19/2024 16:37,Disposable anesthesia face mask,Ambu,2,11/25/2026,PPE,,11,27
,1/19/2024 16:19,Bair Hugger,3M,2,11/14/2026,Hygiene,Needs a warming unit,11,29
,1/19/2024 16:34,Gastric tube,Vygon ,1,4/20/2022,Catheters/tubing,,11,29
,1/19/2024 16:34,Tissue oximeter,ViOptix,1,11/30/2023,Diagnostic,,11,29
,1/19/2024 16:20,Pinnacle,Terumo,1,1/1/2024,Catheters/tubing,,11,29
,1/19/2024 16:08,Intubating Stylet,Teleflex,1,2/21/2028,Catheters/tubing,,11,27
,1/19/2024 16:47,Disposable single electrode,Technomed Europe,1,3/1/2023,Syringe/needles,,11,29
,1/19/2024 15:49,Pediatric Bougie Endotracheal Tube Introducer,SunMed,1,7/6/2023,Catheters/tubing,,11,13
,1/19/2024 15:51,Color cuff,Stryker,1,8/28/2025,Diagnostic,,11,20
,1/19/2024 16:45,Nasopore 8cm,Stryker,1,10/25/2023,Bandages/gauze,,11,29
,1/19/2024 16:08,PrimaFit device ,Stryker,1,,Hygiene,No expiration date,11,21
,1/19/2024 16:18,Transseptal needle,St. Jude Medical,1,10/31/2023,Catheters/tubing,,11,32
,1/19/2024 16:04,Spinal Needle,spinocan,1,6/30/2028,Syringe/needles,,11,21
,1/19/2024 15:50,IV Catheter,Smiths Medical International ,1,9/30/2023,Syringe/needles,,11,13
,1/19/2024 15:51,Syringe and Needle,Smiths Medical,1,3/20/2024,Syringe/needles,,11,13
,1/19/2024 15:45,MAYO scissors ,Sklar Sterile,1,2/17/2023,Surgical,,11,17
,1/19/2024 16:06,Heart Pillow (literally),Shumsky ,1,,Other,,11,25
,1/19/2024 16:42,Nasal Divided Cannula,Salter Labs,1,12/5/2027,Catheters/tubing,,11,27
,1/19/2024 16:48,Nail,Saint Johns,1,,Other,,11,29
,1/19/2024 16:32,Blood Sampling Tube Holder,Safeset ,1,3/1/2023,Syringe/needles,,11,27
,1/19/2024 16:51,Blood Sampling Tube ,Safeset,1,12/1/2023,Syringe/needles,,11,27
,1/19/2024 16:50,Aspirator,Radiometer,1,10/6/2023,Syringe/needles,,11,27
,1/19/2024 16:07,PVC nasopharyngeal airway,PVC,1,6/28/2023,,,11,21
,1/19/2024 16:02,Wireless Chair Sensor pad,Posey,1,,Other,,11,27
,1/19/2024 16:06,Wee Soothie (pacifier),Philips,1,,Other,,11,25
,1/19/2024 16:33,Bedpan,No manufacturer listed,1,,Hygiene,,11,27
,1/19/2024 16:38,Black braided suture ,No manufacturer listed,1,7/21/2027,Other,,11,27
,1/19/2024 16:31,PPE apron,No manufacturer listed,1,,PPE,,11,22
,1/19/2024 15:51,Reflex hammer,No manufacturer listed,1,,Diagnostic,,11,13
,1/19/2024 16:30,Spray bottle cap,No manufacturer listed,1,,Other,,11,22
,1/19/2024 16:50,Tegaderm,No manufacturer listed,1,,Bandages/gauze,,11,27
,1/19/2024 16:48,T-tube silicone,No manufacturer listed,1,8/11/2020,Catheters/tubing,,11,29
,1/19/2024 15:42,Tubes,No manufacturer listed,1,,Catheters/tubing,,11,13
,1/19/2024 16:44,Ahmed Glaucoma Valve,New World Medical,1,12/31/2021,Other,,11,29
,1/19/2024 16:15,Angiographic catheter,Merit Medical,1,1/12/2024,Catheters/tubing,,11,31
,1/19/2024 16:16,Angiographic catheter,Merit Medical,1,1/12/2024,Catheters/tubing,,11,33
,1/19/2024 15:41,Catheter valve,Medtronic,1,10/31/2023,Catheters/tubing,,11,10
,1/19/2024 16:08,Guiding catheter,Medtronic,1,12/22/2023,Catheters/tubing,,11,28
,1/19/2024 16:43,Nerve Locator,Medtronic,1,10/1/2023,Surgical,,11,29
,1/19/2024 16:48,Otologic Lamina,Medtronic,1,12/11/2023,Bandages/gauze,,11,29
,1/19/2024 16:21,Stylet kit,Medtronic,1,11/13/2019,Catheters/tubing,,11,29
,1/19/2024 15:44,CVC Dressing Kit,Medline,1,4/30/2023,PPE,,11,13
,1/19/2024 16:18,cvc dressing kit,Medline,1,11/30/2024,PPE,,11,27
,1/19/2024 16:19,CVC Dressing Kit,Medline,1,11/30/2024,Surgical,,11,27
,1/19/2024 16:43,CVC Dressing Kit,Medline,1,11/30/2024,PPE,,11,27
,1/19/2024 16:38,Dry Tray,Medline,1,,Surgical,"Contains gloves, applicator, sponges, tray and forceps",11,29
,1/19/2024 16:36,Surgical Gloves,Medline,1,2/28/2026,Surgical,,11,27
,1/19/2024 16:35,Surgical Skin Marker,Medline,1,,Surgical,,11,27
,1/19/2024 16:52,Woven gauze sponges,Medline,1,,Bandages/gauze,,11,27
,1/19/2024 16:54,Woven gauze sponges,Medline,1,,Bandages/gauze,,11,27
,1/19/2024 16:47,Guedel Airway,Medichoice ,1,11/15/2022,Catheters/tubing,,11,27
,1/19/2024 16:56,Mouth airway ,Medichoice,1,12/15/2022,Other,,11,27
,1/19/2024 16:32,Neon glasses case,Medichoice,1,,Other,,11,22
,1/19/2024 16:29,Suction tubing,Medichoice,1,3/1/2028,Catheters/tubing,,11,22
,1/19/2024 16:52,Mini Duckbill Ck Valve,Medex ,1,6/20/2022,Catheters/tubing,,11,27
,1/19/2024 16:51,4-way stopcock,Medex,1,3/21/2023,Other,,11,27
,1/19/2024 16:44,Neonatal pulse oximeter,Masimoset,1,7/1/2023,Diagnostic,,11,27
,1/19/2024 16:35,Sampling line,Kingsystems,1,11/15/2026,Other,,11,27
,1/19/2024 16:10,1000ml canister for InfoVAC and VACULTA,KCl,1,7/31/2025,Catheters/tubing,,11,22
,1/19/2024 16:44,Tip Cover Accessory,Intuitive Surgical,1,7/31/2023,Other,,11,29
,1/19/2024 16:43,Stomasoft laryngectomy tube,Inhealth technologies,1,4/1/2023,Catheters/tubing,,11,29
,1/19/2024 16:44,Laryngectomy tube,In health technology ,1,5/26/2023,Catheters/tubing,,11,29
,1/19/2024 16:34,6 Inch Monitoring Extension Set ,icumedical,1,1/1/2024,Diagnostic,,11,27
,1/19/2024 16:44,Smallbore ext. set clamp rotating luter,ICU medical ,1,8/1/2028,Catheters/tubing,,11,27
,1/19/2024 16:11,Intubating Stylet,Hudson RCI,1,2/21/2028,Catheters/tubing,,11,27
,1/19/2024 16:49,Lubricating Jelly,HR Pharmaceuticals,1,5/31/2028,Surgical,,11,27
,1/19/2024 16:43,Curved blade with torque wrench ,Harmonic Synergy,1,9/30/2023,Surgical,,11,29
,1/19/2024 16:46,Monofilament,Goretex,1,9/2/2028,Surgical,,11,29
,1/19/2024 16:15,Bronchoscope,GlideScope,1,1/13/2024,Catheters/tubing,,11,27
,1/19/2024 15:59,Patient gown,Gentherm,1,,Other,,11,21
,1/19/2024 16:53,Dermabond topical skin adhesive ,Ethicon,1,7/31/2024,Other,,11,27
,1/19/2024 16:04,Suture needle,Ethicon,1,10/31/2026,Syringe/needles,,11,22
,1/19/2024 16:04,Muslin Gauze Towel,DeRoyal,1,8/28/2028,Bandages/gauze,,11,25
,1/19/2024 16:09,Esophageal Stethescope,De Royal Industries,1,10/7/2025,Diagnostic,,11,27
,1/19/2024 15:46,Dura-cuf ,Critikon ,1,,Diagnostic,,11,13
,1/19/2024 16:06,Decannulation Plug,Covidien Shiley,1,2/24/2027,Other,,11,25
,1/19/2024 16:39,Flexible Yankauer,Covidien ,1,,Catheters/tubing,,11,27
,1/19/2024 16:46,Salem sump,Covidien ,1,2/29/2028,Catheters/tubing,,11,27
,1/19/2024 16:24,Dual Lumen Stomach Tube,Covidien,1,3/31/2028,Catheters/tubing,,11,29
,1/19/2024 16:38,Dual Lumen Stomach Tube ,COVIDIEN,1,,Catheters/tubing,,11,27
,1/19/2024 16:03,Laser Oral Tracheal Tube,Covidien,1,1/15/2025,Other,,11,27
,1/19/2024 16:26,Microlaryngeal oral/nasal tracheal tube cuffed,Covidien,1,6/16/2027,Catheters/tubing,,11,22
,1/19/2024 16:47,Oral/Nasal Tracheal Tube,Covidien,1,7/25/2022,Catheters/tubing,,11,29
,1/19/2024 16:07,Tracheostomy Tube Cuddles with Inner Cannula,Covidien,1,2/24/2027,,,11,25
,1/19/2024 15:56,oral/nasal tracheal tube cuffed,coviden,1,4/1/2027,Catheters/tubing,,11,21
,1/19/2024 15:44,Coil expander,Cook Med,1,2/28/2028,Other,,11,17
,1/19/2024 16:23,Dilator ,Cook Med,1,1/27/2024,Diagnostic,,11,29
,1/19/2024 15:45,Lead clippers,Cook Med,1,9/30/2023,Surgical,,11,17
,1/19/2024 16:54,ECG Electrode,ConMed,1,10/24/2024,Diagnostic,,11,27
,1/19/2024 16:52,EKG Electrodw,CONMED,1,,Diagnostic,,11,27
,1/19/2024 16:15,Silicone Foley catheter 2-way,Coloplast,1,12/6/2027,Catheters/tubing,,11,22
,1/19/2024 16:55,Port,Centurion,1,,Other,,11,27
,1/19/2024 16:48,Introcan Saftey IV Catheter,Braun,1,6/1/2024,Catheters/tubing,,11,27
